2025-04-15 23:24:53,961 - WARNING -   File .ly corrispondente non trovato per guitar-skole-no-12.mid, uso solo analisi MIDI.
2025-04-15 23:24:54,033 - WARNING -   File .ly corrispondente non trovato per guitar-skole-no-14.mid, uso solo analisi MIDI.
2025-04-15 23:24:54,158 - WARNING -   File .ly corrispondente non trovato per guitar-skole-no-16.mid, uso solo analisi MIDI.
2025-04-15 23:24:54,242 - WARNING -   File .ly corrispondente non trovato per guitar-skole-no-21.mid, uso solo analisi MIDI.
2025-04-15 23:25:09,174 - WARNING -   File .ly corrispondente non trovato per k375g.mid, uso solo analisi MIDI.
2025-04-15 23:25:10,554 - WARNING -   File .ly corrispondente non trovato per Symphony25_1.mid, uso solo analisi MIDI.
2025-04-15 23:25:15,879 - WARNING -   File .ly corrispondente non trovato per Symphony25_2.mid, uso solo analisi MIDI.
2025-04-15 23:25:17,562 - WARNING -   File .ly corrispondente non trovato per guitar-duo-complete.mid, uso solo analisi MIDI.
2025-04-15 23:25:27,933 - WARNING -   File .ly corrispondente non trovato per KV331_3_RondoAllaTurca.mid, uso solo analisi MIDI.
2025-04-15 23:25:28,578 - WARNING -   File .ly corrispondente non trovato per zufriedenheit.mid, uso solo analisi MIDI.
2025-04-15 23:25:28,675 - WARNING -   File .ly corrispondente non trovato per zufriedenheit-piano.mid, uso solo analisi MIDI.
2025-04-15 23:25:28,815 - WARNING -   File .ly corrispondente non trovato per zither.mid, uso solo analisi MIDI.
2025-04-15 23:25:29,884 - WARNING -   File .ly corrispondente non trovato per MozartHornQuintet.mid, uso solo analisi MIDI.
2025-04-15 23:25:34,047 - WARNING -   File .ly corrispondente non trovato per MozartHornConcerto3.mid, uso solo analisi MIDI.
2025-04-15 23:25:40,171 - WARNING -   File .ly corrispondente non trovato per k453a.mid, uso solo analisi MIDI.
2025-04-15 23:25:43,838 - WARNING -   File .ly corrispondente non trovato per no1.mid, uso solo analisi MIDI.
2025-04-15 23:25:43,934 - WARNING -   File .ly corrispondente non trovato per no10.mid, uso solo analisi MIDI.
2025-04-15 23:25:43,997 - WARNING -   File .ly corrispondente non trovato per no11.mid, uso solo analisi MIDI.
2025-04-15 23:25:44,101 - WARNING -   File .ly corrispondente non trovato per no12.mid, uso solo analisi MIDI.
2025-04-15 23:25:44,353 - WARNING -   File .ly corrispondente non trovato per no2.mid, uso solo analisi MIDI.
2025-04-15 23:25:44,456 - WARNING -   File .ly corrispondente non trovato per no3.mid, uso solo analisi MIDI.
2025-04-15 23:25:44,585 - WARNING -   File .ly corrispondente non trovato per no4.mid, uso solo analisi MIDI.
2025-04-15 23:25:44,705 - WARNING -   File .ly corrispondente non trovato per no5.mid, uso solo analisi MIDI.
2025-04-15 23:25:44,774 - WARNING -   File .ly corrispondente non trovato per no6.mid, uso solo analisi MIDI.
2025-04-15 23:25:44,957 - WARNING -   File .ly corrispondente non trovato per no7.mid, uso solo analisi MIDI.
2025-04-15 23:25:45,027 - WARNING -   File .ly corrispondente non trovato per no8.mid, uso solo analisi MIDI.
2025-04-15 23:25:45,141 - WARNING -   File .ly corrispondente non trovato per no9.mid, uso solo analisi MIDI.
2025-04-15 23:25:45,237 - WARNING -   File .ly corrispondente non trovato per MozartHornConcerto4.mid, uso solo analisi MIDI.
2025-04-15 23:25:52,484 - WARNING -   File .ly corrispondente non trovato per k517.mid, uso solo analisi MIDI.
2025-04-15 23:25:52,660 - WARNING -   File .ly corrispondente non trovato per k518.mid, uso solo analisi MIDI.
2025-04-15 23:25:52,800 - WARNING -   File .ly corrispondente non trovato per k519.mid, uso solo analisi MIDI.
2025-04-15 23:25:53,970 - WARNING -   File .ly corrispondente non trovato per k520.mid, uso solo analisi MIDI.
2025-04-15 23:25:55,267 - WARNING -   File .ly corrispondente non trovato per k523.mid, uso solo analisi MIDI.
2025-04-15 23:25:55,869 - WARNING -   File .ly corrispondente non trovato per eine-kleine-nachtmusik-mvt1.mid, uso solo analisi MIDI.
2025-04-15 23:25:59,960 - WARNING -   File .ly corrispondente non trovato per Fantasia.mid, uso solo analisi MIDI.
2025-04-15 23:26:02,047 - WARNING -   File .ly corrispondente non trovato per dies_irae.mid, uso solo analisi MIDI.
2025-04-15 23:26:10,876 - WARNING -   File .ly corrispondente non trovato per NielsenCantoSerioso.mid, uso solo analisi MIDI.
2025-04-15 23:26:12,469 - WARNING -   File .ly corrispondente non trovato per PachelbelGigue.mid, uso solo analisi MIDI.
2025-04-15 23:26:12,654 - WARNING -   File .ly corrispondente non trovato per Caprice_1.mid, uso solo analisi MIDI.
2025-04-15 23:26:12,962 - WARNING -   File .ly corrispondente non trovato per Caprice_2.mid, uso solo analisi MIDI.
2025-04-15 23:26:14,542 - WARNING -   File .ly corrispondente non trovato per Caprice_3.mid, uso solo analisi MIDI.
2025-04-15 23:26:22,016 - WARNING -   File .ly corrispondente non trovato per JehovaQuamMulti.mid, uso solo analisi MIDI.
2025-04-15 23:26:36,457 - WARNING -   File .ly corrispondente non trovato per Eduardo_e_Cristina.mid, uso solo analisi MIDI.
2025-04-15 23:26:46,021 - WARNING -   File .ly corrispondente non trovato per SaintSaensRomance.mid, uso solo analisi MIDI.
2025-04-15 23:26:49,170 - INFO - Elaborato 1400/1862 file MIDI...
2025-04-15 23:26:49,863 - WARNING -   File .ly corrispondente non trovato per Danse.mid, uso solo analisi MIDI.
2025-04-15 23:26:50,750 - WARNING -   File .ly corrispondente non trovato per enfantillages_pittoresques.mid, uso solo analisi MIDI.
2025-04-15 23:26:53,172 - WARNING -   File .ly corrispondente non trovato per Son_Binocle.mid, uso solo analisi MIDI.
2025-04-15 23:26:56,325 - WARNING -   File .ly corrispondente non trovato per Sonataduodecima_Score.mid, uso solo analisi MIDI.
2025-04-15 23:26:58,073 - WARNING -   File .ly corrispondente non trovato per gretchen.mid, uso solo analisi MIDI.
2025-04-15 23:27:03,870 - WARNING -   File .ly corrispondente non trovato per Erlkoenig_alt.mid, uso solo analisi MIDI.
2025-04-15 23:27:06,757 - WARNING -   File .ly corrispondente non trovato per forelle.mid, uso solo analisi MIDI.
2025-04-15 23:27:52,888 - WARNING -   File .ly corrispondente non trovato per SchubertAufDemStrom.mid, uso solo analisi MIDI.
2025-04-15 23:27:57,794 - WARNING -   File .ly corrispondente non trovato per SchubertF-D965-DerHirtAufDemFelsen.mid, uso solo analisi MIDI.
2025-04-15 23:28:02,758 - WARNING -   File .ly corrispondente non trovato per 16-berceuse.mid, uso solo analisi MIDI.
2025-04-15 23:28:05,698 - WARNING -   File .ly corrispondente non trovato per romanze-op28-2.mid, uso solo analisi MIDI.
2025-04-15 23:28:10,206 - WARNING -   File .ly corrispondente non trovato per schumann-op68-32-sheherazade.mid, uso solo analisi MIDI.
2025-04-15 23:28:11,800 - WARNING -   File .ly corrispondente non trovato per scriabine-op16-no4.mid, uso solo analisi MIDI.
2025-04-15 23:28:13,828 - WARNING -   File .ly corrispondente non trovato per guitar-skole-no-02.mid, uso solo analisi MIDI.
2025-04-15 23:28:13,927 - WARNING -   File .ly corrispondente non trovato per guitar-skole-no-03.mid, uso solo analisi MIDI.
2025-04-15 23:28:14,018 - WARNING -   File .ly corrispondente non trovato per guitar-skole-no-18.mid, uso solo analisi MIDI.
2025-04-15 23:28:25,462 - INFO - Elaborato 1600/1862 file MIDI...
2025-04-15 23:28:34,280 - WARNING -   File .ly corrispondente non trovato per FranzStraussNocturno.mid, uso solo analisi MIDI.
2025-04-15 23:28:38,778 - WARNING -   File .ly corrispondente non trovato per recuerdos.mid, uso solo analisi MIDI.
2025-04-15 23:29:10,373 - INFO - Elaborato 1800/1862 file MIDI...
2025-04-15 23:29:47,592 - INFO - Elaborazione completata. Voci valide nel dataset grezzo: 1862
2025-04-15 23:29:47,592 - INFO - --- Fase 2: Divisione del Dataset ---
2025-04-15 23:29:47,593 - INFO - Dimensioni dataset: Totale=1862, Train=1489, Validation=186, Test=187
2025-04-15 23:29:47,607 - INFO - Salvato 1489 voci in mutopia_data\dataset_splits\train.jsonl
2025-04-15 23:29:47,610 - INFO - Salvato 186 voci in mutopia_data\dataset_splits\validation.jsonl
2025-04-15 23:29:47,612 - INFO - Salvato 187 voci in mutopia_data\dataset_splits\test.jsonl
2025-04-15 23:29:47,613 - INFO - --- Script Terminato ---
